From To Length(meter) Traffic_level Name
3746 3747 80.07667226576469 1.0902483343428224 "Saristabad Road/70 Feet Road"
4081 4082 26.123276037326217 0.9596928982725528 "Budh Murti Chowk"
536 537 41.01162912168367 1.850362027353178 "Naya Tola Road/R. P. S. College Road"
1406 1407 35.854861500996506 0.5717552887364209 "Income Tax Chauraha"
6309 6310 85.0328497900148 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
3182 3183 60.12055816090535 1.1827321111768183 "Jagat Narayan Road"
2806 2807 15.098439554176993 1.5267175572519083 "Dak Bungalow Chauraha"
7463 7464 27.20153773004928 1.3235806339254614 "Main Road/Cantt Road/Shiwala Chauraha"
7425 7512 12.211549169555852 1.1371237458193981 "Station Marg/Khagaul Road"
4633 4634 42.408220819284 1.4718614718614718 "Digha Ashiana Link Road/Keshri Nagar Main Road"
1165 1166 16.400866841628503 1.0526315789473684 "Sadar Bazar Road/Arya Samaj Road/Awasthi Ghat Road"
2594 2595 16.404586591308746 2.0629750271444083 "Sandalpur Main Road"
6483 6484 20.10877916195483 0.7687165775401069 "Exhibition Road/Kankar Bagh Main Road"
6346 6347 93.6975775486485 1.107011070110701 "SH-78 (North)"
4025 4026 42.58249980220306 1.4351320321469574 "Exhibition Road"
3404 3405 33.401540435541015 0.8064516129032259 "Cantt Road"
1089 1090 10.443687661434927 1.2981574539363485 "Boring Road/Kurji Main Road"
5212 5213 11.532033024569836 1.2 "Bahadurpur Chauraha"
3500 3501 17.061237027128897 0.8064516129032259 "Cantt Road"
2111 2112 33.29702360099916 1.359338061465721 "Karpoori Chowk"
5501 5502 26.30249459920827 1.588235294117647 "Rajendranagar Kankar Bagh Road/Malai Pakadi Road/Kankar Bagh Road"
6156 6157 40.52496552451904 0.9122365523749606 "Bailey Road"
5367 5368 15.87300455422834 1.0265183917878529 "Ashok Chowk"
5542 5543 17.21164057520931 0.6 "Postal Park Chauraha"
5681 5682 14.053930913486825 1.0348583877995643 "Ramavatarshastri Chowk"
6605 6606 25.700875315293175 1.009501187648456 "No. 23 Road"
6595 6596 52.63014317186663 1.0789324247586598 "Digha Ghat"
6573 6574 10.098100980083101 0.9983361064891847 "Politechnic More/Boring Road"
5899 5900 4.497036181566917 1.0416666666666665 "Shahid Peer Ali Khan Marg/Raiding Road"
6874 6903 61.14650048562015 1.7135862913096698 "Rajendra Chowk"
4026 4048 9.304944196398893 0.6896551724137931 "Exhibition Road"
2699 2700 9.401075998239309 0.9220130618517095 "NH-30/Pun Pun Road/Bypass Road/Bhupati Pur Main Road"
2851 2852 65.49913169590027 1.3856812933025404 "Vijay Nagar No. 1 Road"
4472 4473 6.709218689935607 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
1134 1135 167.5737704251134 0.90625 "Sadar Bazar Road/Arya Samaj Road/Awasthi Ghat Road"
6550 6551 17.063389993665613 0.9310344827586206 "Sankar Colony More/Ashiana Digha Road"
5111 5112 3.745160733717638 0.8998875140607423 "Bahadurpur Golamber Chowk/Bazar Samiti Chowk"
7387 7388 40.27551454141254 1.1645379413974455 "Bypass Road/NH-98/NH-30"
5547 5548 17.396402345913835 0.75 "Postal Park Chauraha"
5776 5777 16.4052456419165 1.2002526847757422 "Bahadurpur Golambar Chowk"
6795 6796 45.040326341076735 1.3793103448275863 "Jagjeevan Ram Golambar Road"
5512 5513 7.027592506017189 0.6 "Postal Park Chauraha"
5681 5682 14.053930913486825 1.2350761630300535 "Bahadurpur Golamber Chowk/Bazar Samiti Chowk"
4479 4480 26.791838833873165 1.3036809815950923 "Bailey Road"
84 85 7.326560741624836 1.509433962264151 "Kargil Chowk"
4768 4769 9.182729817922253 1.0530421216848673 "Bailey Road/Boring Canal Road"
5234 5773 15.58645984026243 1.4545454545454546 "Bahadurpur Chauraha"
25 26 35.74909776503206 1.9571865443425074 "Vaishali Golambar Chowk"
6756 6757 8.964824970873778 0.8877284595300261 "No. 17 Road"
4432 4433 25.779761969718678 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
4777 4811 7.856715074578155 1.054162122864413 "Beerchandra Patel Path"
1885 1886 8.20114989462345 4.3589743589743595 "Krishna Chauraha"
4447 4448 29.78340966124174 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
526 527 14.34540060414276 1.6793893129770991 "NH-30/Khagaul Road/Cantt Road/Manpura Main Road"
2927 2928 45.23655483182531 1.1885895404120446 "Patna Gaya Line Road/Gaya Line Road"
51 52 7.792319151863591 2.941176470588235 "Vaishali Golambar Chowk"
2571 2572 27.57987624284367 1.040118870728083 "Harding Road"
2664 6459 16.452818864896905 0.82358040745557 "New Bus Stand Road"
6091 6092 26.63153364922054 1.059782608695652 "Mal Road"
1378 1391 10.57994409478647 1.2048192771084338 "Birchand Patel Path"
500 501 19.3620767347449 1.1082138200782268 "Ashok Raj Path/Gandhi Maidan Road"
2002 2003 42.222432433507734 1.461133839859731 "Rajendra Nagar Over Bridge/Kankar Bagh Road"
2451 2452 95.18858307099471 1.1651037226484797 "Jag Jeevan Road"
817 818 19.10402374830506 2.0854021847070507 "Mahendru Road"
4170 4171 90.22754674484408 1.2690355329949239 "No. 3 Path"
1970 1971 30.30169382968867 1.074938574938575 "Bhoothnath Road"
7149 7150 6.97432975243466 1.1759172154280337 "Shaheed Chowk/Fraser Road"
4462 4463 23.909579910621748 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
772 773 12.365199000914645 1.2666666666666666 "Mahendru Road"
3099 3100 5.142338807193166 1.1368804001819008 "Paschimi Bailey Canal Road"
3496 3497 40.5280652070397 0.8064516129032259 "Cantt Road"
4571 4572 28.96519046903146 0.6164058795637744 "Rajvanshi Nagar Road"
1203 1204 176.48896681775273 1.1176470588235294 "NH-30/Bailey Road/Manpura Main Road"
3193 3194 13.508286102123042 1.3016596160104132 "Bailey Road"
2656 2657 12.24943908269295 1.3333333333333333 "Saidpur More/Bhikhna Pahari More"
2501 3010 20.55828203588618 1.6796640671865626 "Ali Nagar Road"
58 3896 5.019252221551696 1.4236410698878343 "Vaishali Golambar Chowk"
6412 6413 12.408883881039786 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
6801 6802 25.97169779639437 1.3793103448275863 "Jagjeevan Ram Golambar Road"
408 409 49.259951659679906 1.286764705882353 "Naya Tola Road/R. P. S. College Road"
5895 5896 5.141543303518192 1.2207192345760476 "B. M. P. Road"
592 593 76.8709145250923 1.2515644555694618 "Naharpur Road/Paschimi Bailey Canal Road"
2652 2653 43.0893277737025 1.3333333333333333 "Saidpur More/Bhikhna Pahari More"
4769 4770 24.73187375742309 1.054162122864413 "Beerchandra Patel Path"
7437 7438 207.02394619105522 1.8128368446839784 "Phulwari"
6860 6861 13.239354573709486 0.989010989010989 "Dr Srikrishna Sing Path/Rajendra Chowk"
4459 4460 60.64926767968347 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
35 36 6.863176000844394 1.9571865443425074 "Vaishali Golambar Chowk"
5957 5958 69.74403077352912 1.0416666666666665 "Shahid Peer Ali Khan Marg/Raiding Road"
2409 2585 3.4871998400998203 0.9284143659907158 "Khagaul Road"
2393 2394 33.999286032217704 1.223021582733813 "Mithapur Chauraha"
4105 4106 11.906709696934575 1.021276595744681 "Bander Bagicha Chauraha"
4316 4317 18.983912153536423 0.7069635913750443 "Bailey Road/Paschimi Bailey Canal Road"
3822 7084 10.461701070990285 1.0598031794095382 "Ashok Nagar Road/Ashok Nagar No. 9 Road/J Sector Road"
3347 3348 40.28037648530188 1.0699273977837218 "Maner"
1897 1898 11.991859663985313 6.666666666666667 "Krishna Chauraha"
6276 6277 40.497025108850906 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
1734 1735 21.991445459558506 2.8549962434259957 "Rajendra Path/Station Road"
7347 7348 12.098583640445803 1.3333333333333333 "Bhootnath Road"
4274 4275 52.84351686849888 1.6358157554885921 "NH-30/Khagaul Road"
6592 6593 32.80381808620398 1.0789324247586598 "Digha Ghat"
3348 3349 21.539671847457676 0.8064516129032259 "Cantt Road"
7478 7479 26.946978803753442 1.3235806339254614 "Main Road/Cantt Road/Shiwala Chauraha"
5472 5473 24.959589937848 1.1572498298162015 "Ashok Nagar No. 3 Main Road"
6674 6675 10.493613233923247 1.1 "Shivpuri Chowk/Shivpuri Road"
837 838 52.636077891696864 2.0854021847070507 "Mahendru Road"
3257 3258 37.82939305381819 0.8928571428571428 "Alka Sinha Road"
5460 5461 26.127587229975795 1.1572498298162015 "Ashok Nagar No. 3 Main Road"
4941 4942 44.97652039498618 1.8419033000767462 "Ashok Raj Path/Danapur Road"
5724 5725 10.100088119916542 1.0269576379974326 "Patliputra Path"
1836 7126 36.63312581512903 1.25 "New Dak Bungalow Road"
7471 7472 16.21889110050684 1.173627890921643 "Phulwari"
6496 6580 13.468088395892853 0.8294453084499741 "No 13 Road"
2163 2164 14.91040652572809 1.342642320085929 "Tempo Stand Road/Lohia Nagar Main Road"
2377 2378 39.283605036034125 1.0 "Kankar Bagh Main Road/Old Bypass Road"
7156 7157 19.578444026282575 0.9285714285714286 "Bari Road"
4232 4233 6.328518951047909 1.2048192771084338 "Birchand Patel Path"
1046 1047 31.42783997765077 1.3930348258706469 "Boring Canal Road"
6539 6540 43.266474293055786 1.3326987148976677 "Bank Colony Road"
5523 5524 12.50160518798574 0.6 "Postal Park Chauraha"
46 47 9.034698590033669 1.0348583877995643 "Ramavatarshastri Chowk"
4914 4915 56.590955913010355 1.7650639074863057 "Sahdev Mahato Marg"
4616 4617 16.967234425633638 1.4608233731739708 "Bailey Road"
3320 3321 39.706117579883454 1.0699273977837218 "Maner"
1948 1949 6.42113976386061 1.1759172154280337 "Shaheed Chowk/Fraser Road"
6586 6587 12.84055656823978 1.0789324247586598 "Digha Ghat"
5698 5699 7.026962517153194 1.335113484646195 "Ramavatarshastri Chowk"
2623 2624 19.677170551721737 2.0629750271444083 "Sandalpur Main Road"
6315 6316 26.302872391127107 1.107011070110701 "SH-78 (North)"
4338 4339 41.11526308071022 1.0526315789473684 "Ashok Raj Path/Danapur Road"
1927 1928 9.129003299211508 0.9289363678588016 "Gandhi Maidan Chauraha"
6240 6956 10.461695200132478 0.8260869565217391 "Mandir Road"
7056 7057 9.77211295875964 1.0535557506584723 "NH-30/NH-98/Bypass Road"
84 85 7.326560741624836 2.7156549520766773 "Kargil Chowk"
3415 3416 48.214549156445585 1.0699273977837218 "Maner"
7332 7355 25.31958891324743 1.125 "M. G. Nagar Road"
7482 7483 18.613829817121292 1.173627890921643 "Phulwari"
3776 3777 40.22320135936474 0.9496676163342831 "New Bus Stand Road"
1063 1064 76.78702214749663 1.462140992167102 "Gosai Tola More/Patliputra Road"
925 926 70.99023024315524 1.1448196908986836 "Fraser Road"
6295 6296 43.7197102163362 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
5109 5110 5.655743422681421 0.8998875140607423 "Bahadurpur Golamber Chowk/Bazar Samiti Chowk"
4895 4896 14.610052279096584 1.4347202295552368 "Bailey Road/Daroga Prasad Roy Path"
5039 5040 55.79440512987476 1.0081426909654905 "New Dak Bungalow Road/Jawaharlal Nehru Marg"
4297 4298 64.6328770134088 1.6358157554885921 "NH-30/Khagaul Road"
130 131 4.496749886887336 1.0075566750629723 "Gandhi Maidan Chauraha"
216 217 5.490729327701711 1.25 "Income Tax Chauraha"
5334 7345 77.81466384443321 1.3333333333333333 "Bhootnath Road"
583 584 13.269572815256424 1.2515644555694618 "Naharpur Road/Paschimi Bailey Canal Road"
5372 5373 43.97948991576224 1.0265183917878529 "Ashok Chowk"
171 172 14.74148360035706 0.5854800936768151 "Ramgulam Chowk"
6523 6524 26.4739629773391 0.9310344827586206 "Sankar Colony More/Ashiana Digha Road"
2989 2990 50.49113719236311 1.6796640671865626 "Ali Nagar Road"
3544 3545 13.0943645169915 1.0526315789473684 "Ashok Raj Path/Gola Road/Danapur Main Road"
3188 3189 33.45595006341596 1.3016596160104132 "Bailey Road"
655 5917 8.961909646779565 1.0971786833855801 "Bailey Road"
5184 5185 63.689713431537484 1.4166666666666665 "Munshi Prem Chand Chauraha"
4022 4023 3.0115528459330836 1.4351320321469574 "Exhibition Road"
4260 4261 35.233126613952514 4.4189852700491 "Fraser Road"
5898 5938 14.981265945554135 1.0416666666666665 "Shahid Peer Ali Khan Marg/Raiding Road"
3223 3224 79.26549418007697 1.3016596160104132 "Bailey Road"
887 888 8.106761736742296 1.509433962264151 "Kargil Chowk"
4149 4150 17.951274609063514 1.2690355329949239 "No. 3 Path"
1657 1658 13.468323358121092 1.0881010881010882 "Politechnic More/Patliputra Colony Road"
1844 1845 17.949411325972275 1.9782393669634029 "Dak Bungalow Chauraha"
4420 4421 21.174377990338257 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
5087 5088 7.780164580697013 0.8998875140607423 "Bahadurpur Golamber Chowk/Bazar Samiti Chowk"
69 70 5.375490201172472 1.2178619756427604 "Diwakar Chowk/Dinkar Golambar Chauraha"
2785 2786 79.83389642850729 1.0256410256410258 "Income Tax Chauraha"
1504 1505 18.063750020856723 1.288659793814433 "Patliputra Colony/Indrapuri Main Road"
3178 3179 34.56720247311486 1.175761230027133 "Danapur"
5020 5021 17.095338608666655 0.9090909090909091 "Bari Path"
472 473 20.07552909420637 1.0625 "Rajendra Path/Kadam Kuan Road"
5574 5575 17.92382738091715 0.6666666666666666 "New Pani Tanki Road/Postal Park Nala Road"
1724 1725 30.32007461615464 2.2892238972640984 "New Dak Bungalow Road/R. K. Bhattacharya Road"
6527 6528 14.740708877395077 0.9310344827586206 "Sankar Colony More/Ashiana Digha Road"
124 125 8.200728390687543 1.0075566750629723 "Gandhi Maidan Chauraha"
2210 2211 4.497131298217498 1.069767441860465 "Kankar Bagh Road"
5721 5722 49.201531775098196 0.8547008547008548 "East Lohapur Chowk"
6614 6615 21.24559795999784 0.9047619047619047 "Danapur Road/Ashok Raj Path/Digha Main Road"
3219 3220 121.37490030254328 1.3016596160104132 "Bailey Road"
1371 1372 60.917090802314085 0.8818342151675486 "Daroga Prasad Rai Path"
2063 2177 11.311497858625081 1.0692701069270105 "Kankar Bagh Main Road"
4566 4567 13.788371048436572 0.6164058795637744 "Rajvanshi Nagar Road"
7414 7415 10.493386235618576 0.8095238095238095 "Bhootnath Road"
2452 2453 16.05526918743056 1.0122535961640917 "No. 15 Road"
849 850 24.033157887956143 1.08991825613079 "Ramna Road"
4816 4817 28.372210609221657 1.054162122864413 "Beerchandra Patel Path"
3192 3193 14.471449852651686 1.7610062893081762 "Danapur"
4553 4554 9.034319184246817 0.6164058795637744 "Rajvanshi Nagar Road"
1602 1603 23.941030944628558 2.5826446280991737 "Sahdev Mahato Marg"
4358 4359 35.9006481654299 0.9411764705882353 "A. G. Colony Road/Punaichak Chauraha"
5389 5390 13.508286850657269 1.021276595744681 "Bander Bagicha Chauraha"
6133 6134 14.610066103109496 0.9122365523749606 "Bailey Road"
815 816 33.292217832988754 1.3125 "Ramna Road"
4150 4151 15.703291275027945 1.2690355329949239 "No. 3 Path"
6290 6291 92.0013647910635 1.107011070110701 "SH-78 (North)"
3257 3258 37.82939305381819 1.0 "Ashok Raj Path/Gola Road/Danapur Main Road"
7468 7469 21.11514685219716 1.3235806339254614 "Main Road/Cantt Road/Shiwala Chauraha"
3242 3552 7.792852011091723 0.988205291679949 "Bailey Road"
830 831 35.00642313478159 1.3125 "Ramna Road"
7063 7064 11.236654676953796 1.0598031794095382 "Ashok Nagar Road/Ashok Nagar No. 9 Road/J Sector Road"
1155 1156 130.84939142799237 1.0526315789473684 "Sadar Bazar Road/Arya Samaj Road/Awasthi Ghat Road"
4784 4785 11.042469426372511 1.0530421216848673 "Bailey Road/Boring Canal Road"
3049 3050 25.63678303277096 1.262135922330097 "Station Road"
6186 6187 11.17706809830931 1.0434782608695652 "NH-30/Khagaul Road/Bypass Road"
210 211 3.2104277122796114 1.3504388926401079 "Kargil Chowk"
4506 4507 26.090637270725267 1.3036809815950923 "Bailey Road"
1205 1206 6.885674370808656 1.3125 "Shradhanand Path/Dalvar Road"
2240 2241 32.45266795761826 1.817210048102619 "Ashok Nagar No. 9 Road/J Sector Road"
1413 1414 17.43585030876103 0.5717552887364209 "Income Tax Chauraha"
4958 4959 28.908023663638733 1.8419033000767462 "Ashok Raj Path/Danapur Road"
6514 6515 7.489696189197919 1.1647254575707155 "Rajeev Nagar Main Road/Sangam Colony Road"
1710 1711 14.1807177410632 1.0 "Ashok Raj Path/Digha Ghat Road/Danapur Road"
7218 7219 12.286154372905324 1.145475372279496 "No. 12 Road"
7431 7432 99.15691585402824 1.1371237458193981 "Station Marg/Khagaul Road"
2651 2652 13.237785643308786 1.3333333333333333 "Saidpur More/Bhikhna Pahari More"
517 518 18.364263339576034 1.1082138200782268 "Ashok Raj Path/Gandhi Maidan Road"
6367 6368 231.8617301170912 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
4031 4032 11.264625318012946 1.4351320321469574 "Exhibition Road"
47 48 6.887003083088287 1.0348583877995643 "Ramavatarshastri Chowk"
7118 7119 19.345719313413138 0.8739650413983442 "NH-30/NH-98/Bypass Road"
4437 4438 42.31306572576356 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
6148 6149 55.07764691811203 1.0689655172413794 "B. M. P. Road"
1820 1821 14.506220679426518 1.0736764161421695 "Ramgulam Chowk"
3856 3857 61.3369764001791 1.3060360042357926 "Ashok Chowk"
5054 5055 49.118622764927665 1.0394110004330879 "Ashok Raj Path/Danapur Road"
3127 3128 29.644598232389612 1.0344827586206897 "Railway Hospital Road/Station Marg"
1443 1444 49.16963983781118 1.1160714285714286 "Politechnic More/Patliputra Colony Road"
3158 3159 24.572331784072677 1.2 "Railway Hospital Road/Station Marg"
6382 6383 106.29734949710067 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
4726 4727 14.65322629932012 2.0529801324503314 "Punaichak Main Road"
2570 2571 32.10968222799176 1.040118870728083 "Harding Road"
3437 3438 29.18488092440118 1.0699273977837218 "Maner"
5854 5855 28.532247084978042 1.1852776044915783 "Harding Road/Jag Jeevan Road"
5892 5893 109.73519931392029 1.2207192345760476 "B. M. P. Road"
6100 6101 44.419289732079704 0.9284143659907158 "Khagaul Road"
6577 6578 48.22391136358401 0.9983361064891847 "Politechnic More/Boring Road"
311 312 9.03488297736068 1.370309951060359 "Shahid Peer Ali Khan Marg/Raiding Road"
5249 5250 26.885729504226777 2.0172910662824206 "Kankar Bagh Main Road/Old Bypass Road"
2080 2081 9.400990730737856 1.0 "Old Bypass Road/Kankar Bagh Main Road"
36 37 7.326680563859181 1.9571865443425074 "Vaishali Golambar Chowk"
5433 5434 34.741696080330094 1.095890410958904 "Kankar Bagh Road"
1026 1027 17.611427645790343 1.462140992167102 "Gosai Tola More/Patliputra Road"
3187 3188 24.51071156063792 1.175761230027133 "Danapur"
5147 5148 8.333443235469725 1.4573213046495488 "Dinkar Golambar Chauraha"
5461 5462 12.099255561652035 1.0018785222291797 "Rajendranagar Kankar Bagh Road/Malai Pakadi Road/Kankar Bagh Road"
5291 5292 7.495233163697297 0.9799118079372857 "Tempo Stand Chauraha"
6892 6893 40.17376372341422 1.252723311546841 "Jag Jeevan Road"
1567 1568 33.5686488481808 2.3850085178875635 "Boring Chauraha"
3441 3442 38.45536967968905 1.0699273977837218 "Maner"
1359 1360 34.820301547307544 0.8818342151675486 "Daroga Prasad Rai Path"
6173 6174 33.77082462745025 1.0434782608695652 "NH-30/Khagaul Road/Bypass Road"
3189 3190 203.9606721392457 1.3016596160104132 "Bailey Road"
301 302 21.0814077197525 1.370309951060359 "Shahid Peer Ali Khan Marg/Raiding Road"
394 395 56.51467025806906 1.9430637144148215 "Naharpur Road/Paschimi Bailey Canal Road"
2498 2499 4.884603388426141 1.3479780329505742 "Ali Nagar Road"
793 794 12.249334020370702 1.5714285714285714 "Sher Shah Path West"
4513 4514 33.45594731210552 1.3036809815950923 "Bailey Road"
6617 6618 48.539978026190845 0.9047619047619047 "Danapur Road/Ashok Raj Path/Digha Main Road"
6625 6626 78.68195329428406 0.782608695652174 "Jivan Nagar Main Road"
457 458 25.96811117928378 1.309090909090909 "Saidpur More/Bhikhna Pahari More"
3063 3064 31.12680734265382 1.262135922330097 "Station Road"
4339 4340 41.08896156556581 0.7069635913750443 "Bailey Road/Paschimi Bailey Canal Road"
4854 4855 26.864010856213294 1.4985590778097981 "Boring Chauraha"
5019 5020 14.26995761585464 0.9090909090909091 "Bari Path"
6371 6372 135.7220583403075 1.107011070110701 "SH-78 (North)"
6262 6263 19.345707818983616 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
6697 6715 17.392427508677887 1.2 "Beur Road/Shivpuri Beur Road"
6208 6209 81.27302700263664 0.9583333333333334 "B. M. P. Road"
5277 5278 45.23331124798006 0.98896918980601 "Tempo Stand Chauraha"
3531 3532 56.246221190781625 0.8064516129032259 "Cantt Road"
5802 5803 33.441968866450395 1.9271948608137046 "Bahadurpur Chauraha"
3562 3563 19.85932631300385 0.988205291679949 "Bailey Road"
850 851 69.21182536129204 1.2247397428046543 "Birla Mandir Road"
956 957 16.098278192887534 1.4511873350923483 "Fraser Road"
2084 2085 18.802000502640833 1.101036269430052 "Munna Chowk"
2411 2412 3.0117775130471975 0.7042253521126761 "Khagaul Road"
6535 6536 23.74710093119435 1.3326987148976677 "Bank Colony Road"
1417 1418 15.215908337123725 1.1160714285714286 "Politechnic More/Patliputra Colony Road"
481 482 16.997561683004516 1.1198945981554678 "Arya Kumar Road"
2605 2606 15.057211237587165 2.0629750271444083 "Sandalpur Main Road"
4173 4174 30.66143525056344 1.2048192771084338 "Birchand Patel Path"
5587 5588 53.442476009894214 0.6470588235294118 "Karbigahiya Station Road"
6426 6427 137.32006103217785 1.107011070110701 "SH-78 (North)"
586 587 37.071240064299786 1.2515644555694618 "Naharpur Road/Paschimi Bailey Canal Road"
3888 3889 50.197830487645156 1.0245901639344261 "Rajendra Path/Station Road"
5232 5233 18.504737653096612 1.2 "Nahar Road"
6175 6176 20.445749239662373 0.9583333333333334 "B. M. P. Road"
5109 5110 5.655743422681421 1.338199513381995 "Bahadurpur Golamber Chowk"
5322 5323 39.283643594833386 1.1337868480725624 "Kankar Bagh Main Road/Old Bypass Road"
485 486 23.33916368075344 1.1198945981554678 "Arya Kumar Road"
4598 4599 7.793194095172408 0.6164058795637744 "Rajvanshi Nagar Road"
5099 5100 5.019275313240938 1.338199513381995 "Bahadurpur Golamber Chowk"
6835 6869 47.39316363479603 0.989010989010989 "Dr Srikrishna Sing Path/Rajendra Chowk"
3858 3859 27.108877634238727 1.3060360042357926 "Ashok Chowk"
5945 5946 143.59865440690896 1.0416666666666665 "Shahid Peer Ali Khan Marg/Raiding Road"
170 171 16.47162829439525 0.5854800936768151 "Ramgulam Chowk"
2417 2418 64.53664830905585 0.9837177747625507 "No. 15 Road"
5392 5393 8.046795859382797 1.021276595744681 "Bander Bagicha Chauraha"
475 476 64.25133442668114 1.0625 "Rajendra Path/Kadam Kuan Road"
55 56 8.201068121503326 1.4236410698878343 "Vaishali Golambar Chowk"
48 49 11.991765194469473 1.1249030256012411 "Ramavatarshastri Chowk/Rajendra Nagar Chowk"
5735 5736 11.264570994000081 0.8547008547008548 "East Lohapur Chowk"
453 454 122.43558828057921 1.309090909090909 "Saidpur More/Bhikhna Pahari More"
2414 2415 13.774747616392565 1.040118870728083 "Harding Road"
6967 6968 43.71906477989942 1.1301799916282964 "Mandir Road"
2092 2093 29.4867080593741 1.0 "Old Bypass Road/Kankar Bagh Main Road"
1901 1902 8.354919176129338 4.4189852700491 "Fraser Road"
2299 2300 16.215957142538535 2.044989775051125 "Bhoothnath Road"
4196 4197 37.628956990385966 0.9505703422053231 "No. 3 Path"
7275 7276 31.110632061487664 0.8947368421052632 "Geeta College Road"
6520 6521 15.05586681481301 1.3326987148976677 "Bank Colony Road"
241 242 7.780012741196589 0.5216484089723525 "Boring Road"
5822 5823 41.514375816005675 1.1218448114677468 "B. M. P. Road"
6348 6349 55.79751714138908 1.107011070110701 "SH-78 (North)"
4522 4523 13.948712494670241 1.3036809815950923 "Bailey Road"
2157 2158 13.09813588282272 1.342642320085929 "Tempo Stand Road/Lohia Nagar Main Road"
5090 5091 5.916975516786094 1.0389610389610389 "Bahadurpur Golamber Chowk"
3003 3004 19.538465427763462 1.6796640671865626 "Ali Nagar Road"
6603 6604 40.14220330916847 1.009501187648456 "No. 23 Road"
5133 5134 198.55278043013703 1.4573213046495488 "Dinkar Golambar Chauraha"
784 785 23.4176249058638 1.2666666666666666 "Mahendru Road"
4578 4579 10.445144974758428 0.6164058795637744 "Rajvanshi Nagar Road"
5437 5438 17.8392856160179 5.74468085106383 "Dr Ram Govind Singh Path"
2471 6665 14.506236081085762 1.4 "Khagaul Road"
1903 1904 5.222716201983223 4.3589743589743595 "Krishna Chauraha"
4580 4581 11.343877929043929 0.6164058795637744 "Rajvanshi Nagar Road"
2152 2153 65.59474437538198 1.4228799089356858 "Karpoori Chowk"
1025 1026 11.531930760903496 1.462140992167102 "Gosai Tola More/Patliputra Road"
5167 5168 15.423258937003139 0.9584664536741215 "Dinkar Golambar Chauraha"
2244 2245 13.239084536821736 2.0363636363636366 "Khagaul Road/Exhibition Road"
6686 6687 16.708454717701223 1.090909090909091 "Khagaul Road"
4265 4266 19.147051924502456 1.6358157554885921 "NH-30/Khagaul Road"
175 176 54.80248266798135 0.9045680687471733 "Bari Path/Gandhi Maidan Road"
83 84 6.974300979758129 1.509433962264151 "Kargil Chowk"
5132 5133 21.08002871405831 0.9694619486185169 "Rajendra Path/Kadam Kuan Road"
207 208 9.768746412276514 1.2539184952978057 "Kargil Chowk"
3156 3157 35.63617714638359 1.2 "Railway Hospital Road/Station Marg"
5100 5101 7.114612343520499 1.338199513381995 "Bahadurpur Golamber Chowk"
2231 2232 25.623011949291783 1.2692307692307694 "P. C. Colony Main Road"
6024 6025 60.467897962007505 1.1635027556644213 "Mal Road"
3123 3124 23.34416811356441 1.0344827586206897 "Railway Hospital Road/Station Marg"
7157 7158 102.72769166710863 1.0 "Kadam Kuan Road/Rajendra Path"
5189 5190 65.50231628333114 1.3333333333333333 "Saidpur More/Bari Path"
7256 7257 38.16295628893031 1.222222222222222 "Dhanush Setu Road/Kankar Bagh Main Road/Old Bypass Road"
1898 1899 7.856716641106248 6.746031746031747 "Krishna Chauraha"
5030 5031 91.2898405310335 0.9090909090909091 "Bari Path"
4289 4290 63.559699229082625 1.6358157554885921 "NH-30/Khagaul Road"
722 723 107.11135502141877 0.9006980409817609 "Boring Road"
2082 2083 43.20620418620549 1.101036269430052 "Munna Chowk"
6482 6495 8.107959610563766 0.7687165775401069 "Exhibition Road/Kankar Bagh Main Road"
6705 6706 7.3269369517374745 1.0 "Shivpuri Chowk/Shivpuri Road"
6106 6107 57.67830068857981 0.9284143659907158 "Khagaul Road"
6820 6848 98.49057738528752 1.1366640232619614 "Circular Road"
6215 6216 31.385130386843045 0.9583333333333334 "B. M. P. Road"
1801 2827 9.304776887837134 2.73972602739726 "Exhibition Road/R. K. Bhattacharya Road"
7005 7006 15.674949448338618 1.0972716488730723 "Khagaul Road/Mithapur Flyover"
3185 3186 69.13439574927203 1.1827321111768183 "Jagat Narayan Road"
710 711 15.799171384939516 0.9226594301221166 "Boring Canal Road/Daroga Prasad Roy Path"
6712 6713 53.976728606629386 1.0 "Shivpuri Chowk/Shivpuri Road"
5761 5762 5.222625560069988 1.2071156289707752 "Budh Murti Chowk"
